,artist,name,tags
1699,f74c7996-4c0b-4ebd-b1e7-219e21c41286,Stam1na,[]
1700,50a32791-ee43-4c67-aabc-3dc65e4a9838,Helios,[]
1701,c4153c51-b4ac-4183-beb3-c5dbfce39176,Cursive,"[u'emo', u'indie']"
1702,57805d77-f947-4851-b7fb-78baad154451,The Ataris,"[u'punk', u'usa']"
1703,d4d17620-fd97-4574-92a8-a2cb7e72ce42,The Verve,"[u'alternative rock', u'britannique', u'british', u'britpop', u'dream pop', u'england', u'english', u'neo-psychedelia', u'rock', u'rock and indie', u'space rock', u'uk', u'wigan']"
1704,5365f55c-b1e1-48f9-b09f-078f7a14cb1f,Airbourne,"[u'hard rock', u'rock and indie']"
1705,1c89bbcc-a253-452a-9181-546eb536e06f,Art Brut,"[u'alternative rock', u'britannique', u'british', u'english', u'indie rock', u'punk rock', u'rock', u'rock and indie', u'uk']"
1706,34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47,Love,"[u'classic pop and rock', u'psychedelic pop', u'psychedelic rock']"
1707,13bcb2bb-db37-4397-baf5-e0f085be2d64,Rick Ross,"[u'gangsta rap', u'hardcore hip hop', u'hip hop', u'hip hop rnb and dance hall', u'pop rap', u'southern hip hop', u'trap rap']"
1708,e5db18cb-4b1f-496d-a308-548b611090d3,Sex Pistols,"[u'britannique', u'british', u'classic pop and rock', u'england', u'english', u'london', u'punk', u'punk rock', u'rock', u'uk']"
1709,00eeed6b-5897-4359-8347-b8cd28375331,Manowar,"[u'hard rock', u'heavy metal', u'power metal', u'symphonic metal']"
1710,a4a3048f-3968-4848-9f53-94e3d4f88b53,Mr. Oizo,"[u'electro', u'electronic', u'european', u'french', u'vocoder']"
1711,29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade,"[u'american', u'deep house', u'electronic', u'house']"
1712,a96ac800-bfcb-412a-8a63-0a98df600700,Modest Mouse,"[u'alternative rock', u'american', u'contemporary folk', u'indie', u'indie folk', u'indie pop', u'indie rock', u'lo-fi indie', u'noise pop', u'rock', u'rock and indie']"
1713,270acfee-1fbe-413e-a0a8-6a35a8b3b66c,Peaches,"[u'dance-punk', u'electroclash', u'synthpunk']"
1714,c3d6fdd5-67c5-453e-87e3-d17a00a52879,Stratovarius,"[u'finland', u'finlandais', u'finlande', u'finnish', u'metal', u'neo-classical metal', u'power metal', u'scandinave', u'scandinavia', u'scandinavian', u'scandinavie']"
1715,5bf64d94-efd9-4334-96fd-e6197b0b02b8,Tricky,"[u'british', u'english', u'rock and indie', u'trip hop', u'triphop', u'uk']"
1716,a800acf3-ca6c-4617-92cd-138df973404f,happysad,[]
1717,83766a73-9c8a-481e-82ca-11853015cd2d,Otep,"[u'female fronted', u'nu metal']"
1718,9d30e408-1559-448b-b491-2f8de1583ccf,Dark Tranquillity,"[u'death metal', u'gothenburg', u'gothenburg metal', u'gothic metal', u'melodic death metal', u'metal', u'swedish']"
1719,9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,"[u'american', u'art rock', u'classic pop and rock', u'experimental rock', u'folk-rock', u'glam rock', u'gothic rock', u'heavy metal', u'noise', u'noise rock', u'pop rock', u'proto-punk', u'protopunk', u'rock']"
1720,6e9ac29b-798c-4af7-8d9e-55cdc72a999c,Einstürzende Neubauten,"[u'alternative', u'berlin', u'electronic', u'european', u'experimental', u'german', u'germany', u'industrial', u'noise', u'rock and indie']"
1721,f97b55a8-7d03-4ebe-a277-a9cadc2a9f86,September,[u'pop and chart']
1722,b5bd9f88-962e-4730-84a7-795592ba42e8,Silversun Pickups,"[u'alternative rock', u'indie rock', u'indietronica', u'rock', u'rock and indie', u'shoegaze']"
1723,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,"[u'60s', u'70s', u'80s', u'90s', u'art rock', u'band', u'britannique', u'british', u'classic pop and rock', u'classic rock', u'defacing', u'english', u'progressive', u'progressive rock', u'psychedelic pop', u'psychedelic rock', u'rock', u'rock opera', u'roger waters', u'space rock', u'uk']"
1724,90218af4-4d58-4821-8d41-2ee295ebbe21,Kaiser Chiefs,"[u'alternative', u'british', u'britpop', u'dance-pop', u'english', u'indie', u'indie rock', u'pop rock', u'post-punk revival', u'rock', u'rock and indie', u'synthpop', u'uk']"
1725,39a1b293-8e17-4a1c-b50b-034c40e24461,SOiL,"[u'alternative metal', u'hard rock', u'heavy metal', u'post-grunge']"
1726,3dfb71a2-2e06-4a69-8839-3e1fc07e92ea,k-os,"[u'alternative rap', u'canada', u'canadian', u'canadian hip-hop', u'hip hop', u'hip-hop', u'producer', u'rapper', u'singer']"
1727,6cb79cb2-9087-44d4-828b-5c6fdff2c957,Gary Numan,"[u'ambient pop', u'art pop', u'british', u'classic pop and rock', u'dance-pop', u'dark ambient', u'dark wave', u'darkwave', u'electro-industrial', u'electronic', u'english', u'experimental', u'funk', u'funk rock', u'glam rock', u'gothic rock', u'industrial', u'industrial rock', u'jazz', u'minimal wave', u'new wave', u'pop rock', u'post-punk', u'punk rock', u'rock', u'synth rock', u'synthesizer rock', u'synthpop', u'uk']"
1728,73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,"[u'alternative hip-hop', u'american', u'conscious hip hop', u'contemporary r&b', u'dirty south', u'experimental', u'funk', u'hip hop', u'hip hop rnb and dance hall', u'hip-hop', u'neo-soul', u'pop', u'pop rap', u'southern hip hop', u'southern hip-hop']"
1729,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,Rooney,"[u'alternative', u'american', u'indie', u'indie pop', u'indie rock', u'rock']"
1730,630662ea-1c7d-4208-99fd-ba3afec20f0c,Amon Tobin,"[u'ambient', u'british', u'collage', u'dance and electronica', u'downtempo', u'electronic', u'electronica', u'english', u'idm', u'ninja tune', u'nu jazz', u'trip-hop', u'uk']"
1731,2a85ecff-41e9-4be1-aca6-c87054a4c334,Buena Vista Social Club,"[u'afro-cuban jazz', u'bolero son', u'pil\xf3n', u'rock and indie', u'son cubano']"
1732,99164692-c02d-407c-81c9-25d338dd21f4,Ash,"[u'alternative rock', u'britpop', u'game', u'indie pop', u'indie rock', u'northern ireland', u'northern irish', u'pop punk', u'power pop', u'punk rock', u'rock', u'rock and indie', u'soundtrack', u'uk', u'vgm', u'video game']"
1733,6ac47f31-3b2e-4f95-bef0-ce869af4ee98,Stina Nordenstam,[]
1734,944655bc-16b1-48d2-b4ff-f73654612fcf,Current 93,"[u'alternative', u'apocalyptic folk', u'avant-folk', u'british', u'dark ambient', u'england', u'english', u'industrial', u'neofolk', u'noise', u'poetry', u'psychedelic rock', u'uk']"
1735,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,"[u'dance and electronica', u'electro', u'electronic', u'electronica', u'european', u'swedish', u'synthpop']"
1736,57c1e5ea-e08f-413a-bcb1-f4e4b675bead,Gigi D’Agostino,"[u'dance', u'electronic', u'italian', u'trance']"
1737,864d7069-57dc-45f6-b408-875b35106dd3,Colin Hay,"[u'acoustic', u'australian']"
1738,a04e7da2-998b-4e36-abaa-014c00b93622,Veronica Maggio,"[u'singer', u'sweden', u'vocalist']"
1739,d352f5dd-3023-4565-a7bb-52396bf8821d,Buddy Holly,"[u'american', u'classic pop and rock', u'death by airplane', u'pop', u'pop rock', u'rock', u'rock & roll', u'rock and roll', u'rockabilly']"
1740,50eec634-7c42-41ee-9b1f-b41d9ca28b26,Korpiklaani,"[u'finnish', u'folk metal', u'metal']"
1741,7b1cf87e-c54f-4abc-893d-90245a31900d,Mercury Rev,"[u'alternative rock', u'american', u'am\xe9ricain', u'chamber pop', u'dream pop', u'experimental rock', u'indie pop', u'indie rock', u'neo-psychedelia', u'noise pop', u'rock', u'rock and indie', u'space rock', u'usa']"
1742,c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,"[u'american', u'am\xe9ricain', u'electropop', u'indie pop', u'indie rock', u'indietronica', u'ing\xe9nieur du son', u'neo-psychedelia', u'pop', u'producer', u'producteur', u'psychedelic pop', u'psychedelic rock', u'rock', u'rock and indie', u'sound engineer', u'synthpop', u'usa']"
1743,29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,"[u'blues rock', u'hard rock', u'instrumental', u'progressive rock', u'rock']"
1744,1e6d7f54-95b1-400f-863c-2a72a7494e59,CMX,"[u'finland', u'finnish', u'hardcore punk', u'progressive rock', u'punk', u'rock']"
1745,299278d3-25dd-4f30-bae4-5b571c28034d,The Postal Service,"[u'american', u'electronic', u'indie pop', u'inditeronica', u'inditronica', u'rock and indie']"
1746,4e0e884d-099b-4ca9-bf4d-bcb31e739540,Duffy,[]
1747,55821c25-bd47-4f67-baf8-17ccd2cf1c86,No Age,"[u'classic pop and rock', u'noise']"
1748,d9951785-7906-4daf-9a60-21753bf64aa9,Emperor,"[u'black metal', u'metal', u'norwegian', u'symphonic black metal', u'symphonic extreme metal']"
1749,5f6be871-eb98-42f1-bce4-5a3d8212c281,M.I.A.,"[u'punk', u'usa']"
1750,881c5eec-ab10-4523-98cc-0abf43900065,Era,"[u'ambient', u'new age']"
1751,455aca99-38f3-47cb-aa6b-820cf9de3c91,Blue Foundation,[]
1752,2ad3b5c0-85aa-4acd-8680-a90ac100133b,Blindside,[]
1753,68bd8072-0412-44b1-81dd-807aa6c1918c,Bolt Thrower,"[u'coventry', u'england', u'uk']"
1754,000fc734-b7e1-4a01-92d1-f544261b43f5,Cocteau Twins,"[u'4ad', u'ambient', u'ambient techno', u'british', u'classic pop and rock', u'dream pop', u'electronic', u'ethereal wave', u'gothic rock', u'post-punk', u'scottish', u'shoegaze', u'uk']"
1755,33b3c323-77c2-417c-a5b4-af7e6a111cc9,The Jimi Hendrix Experience,"[u'acid rock', u'blues rock', u'classic rock', u'hard rock', u'jam band', u'jimi hendrix', u'pop and chart', u'psychadelic', u'psychedelic rock', u'rock', u'soul']"
1756,cf042013-3edd-46c4-9b0e-a62faac98d0b,Funkadelic,"[u'funk', u'funk rock', u'p-funk', u'psychedelic rock', u'psychedelic soul', u'rock and indie', u'synth funk']"
1757,47b8b42a-96e8-46fa-9ea6-70c5136ae971,Saosin,"[u'alternative rock', u'american', u'post-hardcore', u'rock']"
1758,a6623d39-2d8e-4f70-8242-0a9553b91e50,The Avalanches,"[u'dance and electronica', u'experimental hip hop', u'hip hop', u'mashup', u'neo-psychedelia', u'nu-disco', u'plunderphonics']"
1759,ef2c6449-d02b-415b-ad8c-c14c08266552,Sun Kil Moon,[u'classic pop and rock']
1760,788ad31c-bf0c-4a31-83f8-b8b130d79c76,Apocalyptica,"[u'alternative metal', u'cello', u'cello metal', u'chamber', u'cover', u'coverartist', u'finland', u'finnish', u'helsinki', u'instrumental', u'metal', u'seen live', u'suomi', u'symphonic', u'symphonic metal']"
1761,66da25f9-1534-4dd1-b88c-718bc24e1ccd,Guano Apes,"[u'90s', u'alternative rock', u'crossover', u'german', u'kandia', u'metal', u'new metal', u'nu metal', u'pop rock', u'post-grunge', u'rock']"
1762,f7c65346-9631-4220-9188-5e90baae58d5,Pain of Salvation,"[u'metal', u'progressive metal', u'progressive rock', u'swedish']"
1763,f47fc54d-b334-4321-8218-00c5b11d4dd1,Gogol Bordello,"[u'gypsy punk', u'rock', u'usa', u'world']"
1764,1c5efd53-d6b6-4d63-9d22-a15025cf5f07,Gojira,"[u'djent', u'progressive death metal']"
1765,e795e03d-b5d5-4a5f-834d-162cfb308a2c,PJ Harvey,"[u'alternative', u'alternative rock', u'art rock', u'british', u'chamber pop', u'electronic', u'electronica', u'england', u'english', u'experimental', u'folk rock', u'grunge', u'indie rock', u'lo-fi indie', u'piano rock', u'rock', u'rock and indie', u'singer-songwriter', u'singer/songwriter', u'uk']"
1766,6f81a7dc-be31-4498-ae95-6d994ffec614,12 Stones,"[u'christian', u'hard rock', u'rock']"
1767,25b75a66-ce83-4db3-b136-395a3c3784c4,The New Pornographers,"[u'canada', u'canadian', u'canadien', u'indie pop', u'indie rock', u'pop', u'rock', u'rock and indie']"
1768,bcbc08d6-4615-4f40-963c-5158ebe2b9e0,Haste the Day,"[u'christian', u'hardcore', u'metal', u'metalcore', u'screamo']"
1769,43e2b545-3e4a-4fd7-a773-8daafa610570,Lovage,[]
1770,a1684a49-feaa-4150-b758-d9412fc59f12,Mike Oldfield,"[u'ambient', u'british', u'celtic fusion', u'chillout', u'classic pop and rock', u'classical', u'electronic', u'english', u'europop', u'experimental', u'minimalist', u'multi-instrumentalist', u'new age', u'progressive rock', u'rock', u'rock and roll', u'trance', u'uk', u'world']"
1771,451f9db1-f75f-44f9-b218-f8bdf22035a1,Jim Sturgess,[]
1772,215c6ab2-7888-4061-bd56-9fb650328106,Guru,"[u'hip hop', u'hip hop rnb and dance hall']"
1773,ea075268-e5ea-40f7-b9c3-68b039218a88,The Apples in Stereo,[u'rock and indie']
1774,5153eb0e-b6dd-4882-a24a-7d464c153962,Red Sparowes,"[u'american', u'am\xe9ricain', u'post-metal', u'post-rock', u'usa']"
1775,d89de379-665d-425c-b2e9-41b95d1edb36,Silverstein,"[u'emo', u'post-hardcore']"
1776,449d58a3-3a99-4a8c-9611-d3654849f4f6,Vavamuffin,[u'polish']
1777,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,Mastodon,"[u'alternative metal', u'american', u'groove metal', u'heavy metal', u'metal', u'progressive metal', u'rock and indie', u'sludge metal']"
1778,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,Massive Attack,"[u'alternative rock', u'ambient', u'bristol', u'britannique', u'british', u'chillout', u'downtempo', u'dub', u'electonic', u'electronic', u'electronica', u'england', u'english', u'hip hop rnb and dance hall', u'oldest artist #4', u'rock', u'trip hop', u'trip-hop', u'triphop', u'uk', u'uk hip hop']"
1779,efaefde1-e09b-4d49-9d8e-b1304d2ece8d,Amorphis,"[u'death metal', u'melodic death metal']"
1780,9b707faa-500f-4ea8-a433-40e0b328a57d,Leaves’ Eyes,"[u'german', u'metal', u'symphonic metal']"
1781,6ae51665-8261-4ae5-883f-1899651ad31b,Filter,"[u'alternative rock', u'industrial rock', u'n2', u'rock', u'rock and indie']"
1782,14b22b4b-06d5-4b82-8284-29d29b58945f,Air,[]
1783,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,"[u'acoustic rock', u'deutschrock', u'd\xfcsseldorf', u'german', u'german-lyrics', u'germany', u'hard rock', u'n', u'pop punk', u'pop rock', u'punk', u'punk rock', u'rock and indie']"
1784,a2496a3c-8f42-4b98-b780-6f8d64f56441,Circa Survive,"[u'emo', u'progressive rock']"
1785,e2c00c56-8365-4160-9f40-a64682917633,Goo Goo Dolls,[u'classic pop and rock']
1786,a41ac10f-0a56-4672-9161-b83f9b223559,Van Morrison,"[u'blue-eyed soul', u'blues', u'celtic', u'chamber folk', u'classic pop and rock', u'contemporary folk', u'country', u'folk', u'folk pop', u'folk rock', u'jazz', u'northern irish', u'pop rock', u'rhythm & blues', u'rnb', u'rock', u'singer/songwriter', u'uk']"
1787,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,Boris,"[u'doom metal', u'drone', u'japanese', u'metal', u'noise', u'psychedelic rock', u'rock', u'sludge', u'sludge metal', u'stoner metal']"
1788,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,"[u'american', u'am\xe9ricain', u'b7005bb9-fcd9-4d06-8c39-c5ef11275ef1', u'baroque pop', u'classic pop and rock', u'pop', u'pop rock', u'pop/rock', u'psychedelic pop', u'psychedelic rock', u'rock', u'rock and roll', u'sunshine pop', u'surf', u'surf rock', u'today', u'usa']"
1789,81df2271-03a1-46a3-bb30-cce187235312,The Darkness,"[u'glam rock', u'hard rock', u'pop rock', u'rock and indie']"
1790,24ea074c-59cc-41c5-a5de-f68c2952965f,Paolo Nutini,"[u'britannique', u'british', u'folk rock', u'rock and indie', u'uk']"
1791,7249b899-8db8-43e7-9e6e-22f1e736024e,Def Leppard,"[u'aor', u'british', u'classic pop and rock', u'english', u'glam metal', u'hard rock', u'heavy metal', u'metal', u'nwobhm', u'pop rock', u'rock', u'uk']"
1792,30f3486e-1def-4fc4-b47b-5283eca9295f,Seabear,[]
1793,4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,"[u'a filk artist', u'dance-pop', u'electro', u'electropop', u'hip hop', u'hip hop rnb and dance hall', u'hip house', u'pop rap', u'southern hip hop']"
1794,0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,"[u'5099995588322', u'70s', u'80s', u'arena rock', u'art rock', u'british', u'classic pop and rock', u'electronic', u'electronica', u'english', u'pop', u'pop rock', u'pop/rock', u'progressive rock', u'rock', u'symphonic prog', u'symphonic rock', u'uk']"
1795,39e32995-6515-40b2-a6f0-841524047edc,Katie Melua,"[u'00s', u'10s', u'female vocalists', u'pop and chart', u'vocalist']"
1796,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,MxPx,"[u'alt punk', u'american', u'christian punk', u'pop punk', u'punk', u'punk rock', u'rock', u'usa']"
1797,584b72a4-45f7-46ce-b440-e9ee579d71c4,Strapping Young Lad,[]
1798,5b687684-ad34-4a9f-b425-0e7aa81fbd38,Amon Amarth,"[u'amon amarth', u'death metal', u'melodic death metal', u'metal', u'sweden', u'swedish', u'viking', u'viking lyrics', u'viking metal']"
1799,2c7e21ad-9b16-42df-9f9b-d583ce70a88a,Slightly Stoopid,"[u'blues', u'dub', u'folk', u'psychedelic rock', u'punk rock', u'reggae', u'reggae rock']"
1800,0f82d6b5-12fb-4569-b047-a00194f572a7,Fountains of Wayne,[u'rock and indie']
1801,5c4c90a4-539f-4101-83cf-301bc6a94e06,Hüsker Dü,"[u'alternative rock', u'classic pop and rock', u'gratuitous heavy metal umlaut', u'hardcore', u'hardcore punk', u'minnesota', u'post-hardcore', u'usa']"
1802,92d48f3d-a9cb-4011-a002-2e9ac3a6843d,Dissection,"[u'black metal', u'melodic black metal', u'melodic death metal', u'metal', u'swedish']"
1803,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,"[u'aor', u'canadian', u'classic pop and rock', u'classic rock', u'hard rock', u'heavy metal', u'metal', u'pop rock', u'progressive pop', u'progressive rock', u'rock']"
1804,aa7a2827-f74b-473c-bd79-03d065835cf7,Franz Ferdinand,"[u'alternative dance', u'art rock', u'britannique', u'british', u'indie rock', u'pop', u'post-punk', u'post-punk revival', u'rhapsody online', u'rock', u'rock and indie', u'scottish', u'uk']"
1805,b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65,Marduk,"[u'black metal', u'marit bergman']"
1806,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,Duran Duran,"[u'00s', u'10s', u'70s', u'80s', u'90s', u'alternative rock', u'british', u'classic pop and rock', u'dance', u'electro', u'electronic', u'english', u'male vocalists', u'new romantic', u'new romantics', u'new wave', u'pop', u'pop rock', u'rock', u'synthpop', u'uk']"
1807,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,Madlib,"[u'hiphop', u'us']"
1808,1eeaf46d-4991-4e95-8068-927627ccfc18,Tunng,"[u'british', u'english', u'folk', u'uk', u'united kingdom']"
1809,a83ec79e-bcbf-4872-92e5-8c7ca1bb8ff2,Tapes 'n Tapes,[u'rock and indie']
1810,d5be5333-4171-427e-8e12-732087c6b78e,The Black Eyed Peas,"[u'a filk artist', u'conscious hip hop', u'dance-pop', u'electro house', u'electropop', u'fergie', u'pop', u'pop and chart', u'pop rap', u'united states', u'west coast hip hop', u'will i am']"
1811,f1571db1-c672-4a54-a2cf-aaa329f26f0b,John Frusciante,[]
1812,1b0b533e-9a62-4a95-9c68-f2e140dde9da,Lali Puna,[]
1813,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,J Dilla,"[u'american', u'death by heart attack', u'experimental', u'hip-hop', u'instrumental hip hop', u'soul']"
1814,48df54af-a70c-4ba1-8489-33688c001ac1,Skalpel,"[u'european', u'ninja tune', u'polish']"
1815,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7,Joseph Arthur,"[u'alternative rock', u'folk rock', u'indie folk']"
1816,332228ce-fe8c-4a5e-90e0-e1361553e5ff,Amos Lee,"[u'american', u'am\xe9ricain', u'folk', u'folk rock', u'usa']"
1817,bcb95908-5c6e-453a-97fc-d69003d250ff,Bowling for Soup,[u'punk rock']
1818,e83144dd-bb95-49fe-b1dd-00bab25cca9e,Robert Miles,"[u'ambient', u'ambient house', u'downtempo', u'dream trance', u'electronic', u'electronica', u'european', u'house', u'nu jazz', u'progressive house', u'psychedelic rock', u'trance', u'trip hop']"
1819,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes,"[u'alternative rock', u'american', u'am\xe9ricain', u'garage rock', u'garage rock revival', u'indie rock', u'new wave', u'post-punk revival', u'rock', u'rock and indie', u'usa']"
1820,64b94289-9474-4d43-8c93-918ccc1920d1,Billy Joel,"[u'american', u'classic pop and rock', u'classical', u'piano rock', u'pop', u'pop rock', u'rock', u'singer/songwriter', u'soft rock', u'this is the time']"
1821,1f5ff245-2837-4d4a-a609-e93e544478c3,Trivium,"[u'metal', u'metalcore', u'thrash metal']"
1822,664c3e0e-42d8-48c1-b209-1efca19c0325,The National,"[u'american', u'am\xe9ricain', u'chamber pop', u'indie rock', u'piano rock', u'post-punk', u'post-punk revival', u'producer', u'producteur', u'rock and indie', u'usa']"
1823,8b46a7e4-704d-4f8d-973a-a0ab8ea8249b,Eternal Tears of Sorrow,"[u'death metal', u'finnish', u'melodic death metal']"
1824,c310b8e8-468f-4189-9b72-9589a2ff275d,The Dodos,"[u'american', u'am\xe9ricain', u'indie rock', u'psych folk', u'rock and indie', u'usa']"
1825,8247a3f2-3a8e-4256-b322-6c57b03a4e36,Bill Evans,"[u'american', u'cool jazz', u'death by bleeding ulcer', u'death by cirrhosis', u'death by pneumonia', u'hard bop', u'jazz', u'jazz and blues', u'modal jazz']"
1826,d292b4cd-37bd-4a88-a823-8710f273cc31,Bathory,"[u'black metal', u'death metal', u'heavy metal', u'scandinavian metal', u'thrash metal', u'viking metal']"
1827,b863cf80-19c6-4a87-8e42-6cff7ac8f18f,Immortal,"[u'black metal', u'norwegian']"
1828,4fd53e84-ffa1-4434-9146-3fab25ece7e0,Suicide Silence,"[u'american', u'deathcore']"
1829,f4d5cc07-3bc9-4836-9b15-88a08359bc63,P!nk,"[u'contemporary r&b', u'dance-pop', u'electropop', u'pop', u'pop and chart', u'pop rock', u'sober', u'united states']"
1830,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,Metronomy,"[u'new rave', u'rock and indie']"
1831,24f8d8a5-269b-475c-a1cb-792990b0b2ee,Rancid,"[u'american', u'am\xe9ricain', u'bay area', u'bay area punk', u'california', u'california punk', u'classic pop and rock', u'classic pop punk', u'classic punk', u'classic ska', u'epitaph', u'pop punk', u'punk', u'punk rock', u'reggae', u'seen live', u'ska punk', u'usa']"
1832,6a2ca1ac-408d-49b0-a7f6-cd608f2f684f,Samael,"[u'black metal', u'dark metal', u'ebm', u'industrial metal', u'metal', u'swiss', u'switzerland']"
1833,2a9ea5bf-fc08-4fbc-ab73-17afa7906a52,Annie,"[u'dance pop', u'electronic', u'european', u'norwegian', u'pop', u'pop and chart']"
1834,3d65bead-6eae-4012-8665-d5f593ea4a62,Gary Jules,"[u'american', u'rock', u'rock and indie']"
1835,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,"[u'american', u'blue-eyed soul', u'blues', u'christmas music', u'classic pop and rock', u'country', u'flaming', u'gospel', u'if you talk in your sleep', u'love', u'oldies', u'party', u'pop', u'pop rock', u'pop/rock', u'rock', u'rock & roll', u'rock and roll', u'rockabilly', u'singer']"
1836,05071a7e-e71c-4306-a509-591cd3686893,Angels & Airwaves,"[u'alternative rock', u'pop rock', u'rock and indie', u'space rock']"
1837,101e0102-841f-4858-972b-edf716ee67c9,Flunk,[]
1838,199d0ab3-22c0-4c00-b99d-257f591dda1f,Funeral for a Friend,"[u'post-hardcore', u'rock and indie']"
1839,453f1594-112e-4d3c-921a-8d14e9c97b2e,Telefon Tel Aviv,[u'dance and electronica']
1840,e6e1e76f-afee-4990-aad0-056199d94918,Babasónicos,[u'argentinian']
1841,487bfd74-71bf-46dd-b89c-80b7a0f06f2f,The Hives,"[u'european', u'fixme label mess', u'garage', u'garage punk', u'garage rock', u'garage rock revival', u'hard rock', u'indie', u'indie rock', u'punk', u'punk rock', u'rock', u'rock and indie', u'swedish']"
1842,e1f1e33e-2e4c-4d43-b91b-7064068d3283,KISS,"[u'3a46633b-26ed-4418-a029-ab77de3ccfae', u'acoustic rock', u'classic pop and rock', u'classic rock', u'glam metal', u'glam rock', u'hard rock', u'heavy metal', u'pop rock', u'rock', u'super']"
1843,61386f55-12b6-45be-baf2-7c9406965808,The Appleseed Cast,[u'indie']
1844,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b,Scar Symmetry,"[u'groove metal', u'melodic death metal', u'metal', u'swedish']"
1845,5334edc0-5faf-4ca5-b1df-000de3e1f752,St. Vincent,"[u'art pop', u'classic pop and rock', u'indie pop']"
1846,00565b31-14a3-4913-bd22-385eb40dd13c,King Diamond,[u'heavy metal']
1847,230ca093-1d00-4c57-9235-147942f66930,The Zombies,"[u'baroque pop', u'beat music', u'british rhythm & blues', u'classic pop and rock', u'pop', u'pop rock', u'psychedelic pop', u'time of the season']"
1848,7677be48-16e9-4c84-9365-a69dd6f2df55,Kittie,"[u'all-female', u'death metal', u'groove metal', u'n2', u'new metal', u'nu metal']"
1849,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,Blonde Redhead,"[u'4ad', u'american', u'am\xe9ricain', u'indie', u'indie rock', u'rock and indie', u'usa']"
1850,10a402b7-0e50-4479-b007-9cfdd5eaa287,Sonic Syndicate,"[u'alternative metal', u'melodic death metal', u'melodic metalcore', u'metal', u'metalcore', u'swedish']"
1851,081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,"[u'baroque pop', u'folk rock', u'indie folk', u'indie rock']"
1852,a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows,"[u'alternative rock', u'american', u'americana', u'am\xe9ricain', u'folk rock', u'pop rock', u'rock', u'rock and indie', u'usa']"
1853,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,Flying Lotus,"[u'beatgen', u'downtempo', u'electronic', u'experimental hip hop', u'hip hop', u'hip hop rnb and dance hall', u'hiphop', u'warp']"
1854,45074d7c-5307-44a8-854f-ae072e1622ae,KMFDM,"[u'electro-industrial', u'electronic', u'german', u'industrial', u'industrial metal', u'industrial rock', u'metal', u'rock', u'ultra heavy beat']"
1855,ab74e46a-714d-4c2c-90e7-b0638c863917,Amber Pacific,[u'usa']
1856,a1d69fd9-0096-4a60-b277-de34e5a77fca,Gorgoroth,"[u'black metal', u'norwegian']"
1857,6080c60a-6e87-44a6-a1e1-e5ff3a613818,Kid Koala,"[u'canadian', u'electronic', u'ninja tune', u'turntablism']"
1858,95e9aba6-f85c-48a0-9ec9-395d4f0e3875,Trentemøller,"[u'downtempo', u'electronic', u'electronica', u'house']"
1859,6e64cbfa-1a60-450e-81f4-c044c868ab24,Ensiferum,[u'folk metal']
1860,f3b8e107-abe8-4743-b6a3-4a4ee995e71f,Charles Mingus,"[u'american', u'avant-garde jazz', u'bebop', u'hard bop', u'jazz', u'post-bop']"
1861,c07f0676-9143-4217-8a9f-4c26bd636f13,My Chemical Romance,"[u'alternative', u'alternative rock', u'hard rock', u'pop and chart', u'pop punk', u'punk', u'rock']"
1862,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,Gnarls Barkley,"[u'alternative hip hop', u'experimental hip hop', u'hip hop', u'neo-soul', u'pop', u'pop and chart', u'pop rock', u'pop soul']"
